[INFO] [launch]: All log files can be found below /home/aidankwok/.ros/log/2026-05-01-20-59-52-121471-aidankwok-1195
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1196]
[hover-2] [INFO] [1777683613.440300855] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.495641829] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.498552015] [hover]: ned y: -7.350656986236572
[hover-2] [INFO] [1777683613.501997157] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.556389013] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.560254502] [hover]: ned y: -7.350656986236572
[hover-2] [INFO] [1777683613.564432191] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.618663308] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.622267615] [hover]: ned y: -7.350656986236572
[hover-2] [INFO] [1777683613.625617073] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.643054855] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.647070546] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.650755370] [hover]: ned z: 44.551876068115234
[hover-2] [INFO] [1777683613.694087031] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.698608641] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.701628641] [hover]: ned z: 44.551876068115234
[mavros_node-1] [INFO] [1777683613.749610207] [mavros.mission]: WP: mission received
[hover-2] [INFO] [1777683613.757395647] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.761264395] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.764351708] [hover]: ned z: 44.551876068115234
[hover-2] [INFO] [1777683613.818645732] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.823201083] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.826436116] [hover]: ned z: 44.551876068115234
[hover-2] [INFO] [1777683613.880722419] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.884237245] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.887537389] [hover]: ned z: 44.551876068115234
[hover-2] [INFO] [1777683613.941633582] [hover]: ned x: -7.556643962860107
[hover-2] [INFO] [1777683613.944547324] [hover]: ned y: -7.6489949226379395
[hover-2] [INFO] [1777683613.947580749] [hover]: ned z: 44.551876068115234
[hover-2] [INFO] [1777683613.976861105] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683613.981922041] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683613.985146686] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.039263009] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683614.042263361] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683614.045090436] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.099216722] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683614.103115248] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683614.106550927] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.161059060] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683614.164425648] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683614.168049602] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.222225573] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683614.226127635] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683614.229688350] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.284025133] [hover]: ned x: -8.196977615356445
[hover-2] [INFO] [1777683614.287572681] [hover]: ned y: -7.793667316436768
[hover-2] [INFO] [1777683614.291162211] [hover]: ned z: 44.53996276855469
[hover-2] [INFO] [1777683614.306804219] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.310797335] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.315176540] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.370073724] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.373384423] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.377283467] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.432117707] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.435389444] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.438420091] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.493730973] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.498278583] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.501458080] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.555850326] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.559293375] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.562736369] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.617799736] [hover]: ned x: -8.71777057647705
[hover-2] [INFO] [1777683614.621476061] [hover]: ned y: -7.851061820983887
[hover-2] [INFO] [1777683614.624986350] [hover]: ned z: 44.54615783691406
[hover-2] [INFO] [1777683614.641027668] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.645194208] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.649281750] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.692950148] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.697107855] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.701025047] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.755214740] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.759827052] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.764129258] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.818190045] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.822837135] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.826100131] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.880285009] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.884123498] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.887287292] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.941920682] [hover]: ned x: -9.235993385314941
[hover-2] [INFO] [1777683614.945511952] [hover]: ned y: -7.693138122558594
[hover-2] [INFO] [1777683614.948589043] [hover]: ned z: 44.563568115234375
[hover-2] [INFO] [1777683614.973203161] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683614.977387628] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683614.981115988] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.035323292] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683615.038424031] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683615.041309662] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.095569594] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683615.098444447] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683615.101964588] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.156085634] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683615.160189064] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683615.164138644] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.218305208] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683615.221406428] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683615.224284466] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.278674527] [hover]: ned x: -9.655281066894531
[hover-2] [INFO] [1777683615.281857635] [hover]: ned y: -7.474996566772461
[hover-2] [INFO] [1777683615.284874338] [hover]: ned z: 44.535587310791016
[hover-2] [INFO] [1777683615.304875959] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.309885155] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.313068986] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.367545342] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.370689062] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.373508897] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.428053381] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.431107825] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.434251933] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.488205518] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.491894157] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.495441372] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.549569047] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.553041411] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.556394017] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.610850392] [hover]: ned x: -9.976272583007812
[hover-2] [INFO] [1777683615.613636172] [hover]: ned y: -7.266899108886719
[hover-2] [INFO] [1777683615.616359619] [hover]: ned z: 44.48746109008789
[hover-2] [INFO] [1777683615.637051250] [hover]: ned x: -10.228377342224121
[hover-2] [INFO] [1777683615.641177254] [hover]: ned y: -6.9155473709106445
[hover-2] [INFO] [1777683615.644492490] [hover]: ned z: 44.502464294433594
[hover-2] [INFO] [1777683615.689184172] [hover]: Finished frd_move
[hover-2] [INFO] [1777683615.697486364] [hover]: Mode set to RTL
[hover-2] [INFO] [1777683615.700547289] [hover]: RTL engaged, letting FC handle return
[INFO] [hover-2]: process has finished cleanly [pid 1198]
[mavros_node-1] [INFO] [1777683618.751555455] [mavros.rallypoint]: RP: mission received
[mavros_node-1] [INFO] [1777683623.767041400] [mavros.geofence]: GF: mission received
